#OTU ID	taxonomy
seq_8643	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8644	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8645	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8646	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8647	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8648	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8649	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8650	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8651	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8652	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8653	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8654	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8655	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8656	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8657	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8658	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8659	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8660	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8661	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8662	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8663	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8664	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8665	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8666	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8667	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8668	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8669	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8670	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8671	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8672	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8673	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8674	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8675	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8676	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8677	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8678	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8679	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8680	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8681	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8682	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8683	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8684	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8685	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8686	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8687	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8688	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8689	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8690	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8691	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8692	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8693	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8694	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8695	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8696	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8697	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8698	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8699	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8700	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8701	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8702	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8703	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8704	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8705	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8706	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8707	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8708	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8709	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8710	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8711	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8712	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8713	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8714	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8715	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8716	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8717	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8718	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8719	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8720	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8721	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8722	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8723	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8724	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8725	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8726	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8727	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8728	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8729	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8730	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8731	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8732	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8733	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8734	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8735	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8736	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8737	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8738	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8739	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8740	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8741	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8742	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8743	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8744	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8745	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8746	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8747	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8748	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8749	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8750	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8751	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8752	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8753	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8754	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8755	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8756	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8757	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8758	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8759	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8760	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8761	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8762	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8763	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8764	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8765	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8766	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8767	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8768	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8769	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8770	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8771	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8772	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8773	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8774	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8775	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8776	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8777	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8778	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8779	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8780	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8781	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8782	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8783	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8784	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8785	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8786	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8787	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8788	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8789	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8790	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8791	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8792	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8793	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8794	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8795	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8796	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8797	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8798	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8799	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8800	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8801	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8802	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8803	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8804	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8805	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8806	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8807	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8808	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8809	Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8810	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8811	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8812	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8813	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8814	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8815	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8816	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8817	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8818	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8819	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8820	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8821	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8822	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8823	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8824	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8825	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8826	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8827	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8828	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8829	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8830	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8831	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8832	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8833	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8834	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8835	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8836	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8837	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8838	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8839	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8840	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8841	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8842	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8843	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8844	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8845	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8846	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8847	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8848	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8849	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8850	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8851	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8852	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8853	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8854	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8855	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8856	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8857	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8858	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8859	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8860	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8861	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8862	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8863	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8864	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8865	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8866	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8867	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8868	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8869	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8870	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8871	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8872	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8873	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8874	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8875	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8876	Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8877	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8878	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8879	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8880	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8881	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8882	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8883	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8884	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_8885	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_8886	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
